order_id,order_date,status,item_id,sku,qty_ordered,price,value,Discount_Percent,discount_amount,category,payment_method,year,month,Gender,age,City,Reasons for cancelation and order refund
40490,01/05/2021,complete,707642,MATIDR59BA5107902DF,2,670.0,670.0,0.0,0.0,Mobiles & Tablets,cod,2021,1,FEMALE,25,Cairo,No Cancelation or Refund
203264,04/17/2021,canceled,786604,ENTECO5A8E6736B6159,2,3468.8,3468.8,12.88284133,44688.00001,Entertainment,Payaxis,2021,4,MALE,40,Cairo,High Price and Cheaper alternative
43061,01/19/2021,received,718129,MEFOXF59D2AD6FBC23F-XL,2,181.0,181.0,0.0,0.0,Men's Fashion,cod,2021,1,FEMALE,74,Cairo,No Cancelation or Refund
102160,08/20/2021,order_refunded,886674,HALTEF5A796E529DBB6,2,240.0,240.0,0.0,0.0,Home & Living,cod,2021,8,MALE,74,Alexandria,product arrived too late
164955,01/16/2021,canceled,716202,HALNAR5A099616B914E,2,499.9,499.9,0.0,0.0,Home & Living,cod,2021,1,FEMALE,30,Cairo,product did not meet the customer’s expectations
198315,03/25/2021,complete,756762,MEFMAR5A491BB5019DA,11,99.9,999.0,0.0,0.0,Men's Fashion,cod,2021,3,MALE,30,Cairo,No Cancelation or Refund
282877,09/13/2021,canceled,895706,MATINF5B4ED005729D1,2,1999.9,1999.9,0.0,0.0,Mobiles & Tablets,bankalfalah,2021,9,FEMALE,51,Cairo,bad reviews
73799,12/20/2020,complete,621426,KABDYN5A0029CAF3394,2,39.9,39.9,0.0,0.0,Kids & Baby,cod,2020,12,FEMALE,43,Cairo,No Cancelation or Refund
60130,12/23/2020,canceled,649395,MEFBUY59B7E83F382A3-42,2,103.4,103.4,15.0,1551.0,Men's Fashion,Easypay,2020,12,FEMALE,24,Alexandria,product arrived too late
183606,03/14/2021,received,741002,OTHPCB5A7D8A12DF5B2,2,0.1,0.1,0.0,0.0,Others,cod,2021,3,FEMALE,36,Cairo,No Cancelation or Refund
62596,11/28/2020,canceled,603624,MATQMO59D1F6F1C92F2,2,1005.1,1005.1,15.0,15076.5,Mobiles & Tablets,Payaxis,2020,11,MALE,39,Tanta,product arrived too late
66996,04/18/2021,complete,788489,MATSAM5A7D77487B6EF,4,1716.0,5148.0,31.82750583,163848.00001,Mobiles & Tablets,Payaxis,2021,4,MALE,30,Cairo,No Cancelation or Refund
29355,04/01/2021,complete,766327,MATSAM5A7DBC627D4BD,2,1458.4,1458.4,17.8568294,26042.4,Mobiles & Tablets,Easypay,2021,4,FEMALE,18,Alexandria,No Cancelation or Refund
242185,05/07/2021,complete,819636,MATSTE59D5F294DEFAC,2,19.5,19.5,0.0,0.0,Mobiles & Tablets,cod,2021,5,FEMALE,38,Cairo,No Cancelation or Refund
116315,12/23/2020,canceled,651232,MEFLIF5A000102C9B0A-L,3,47.5,95.0,0.0,0.0,Men's Fashion,Easypay,2020,12,FEMALE,29,Cairo,product damaged during shipping
229619,04/30/2021,received,814722,OTHPCB5ABB20722019C,5,50.0,200.0,0.0,0.0,Others,Easypay,2021,4,FEMALE,52,Cairo,No Cancelation or Refund
55420,11/18/2020,order_refunded,597430,MEFACR59AC22436C0EF-XL,2,99.9,99.9,0.0,0.0,Men's Fashion,cod,2020,11,FEMALE,32,Alexandria,product arrived too late
139898,12/27/2020,canceled,681551,KABWON59F967942B689,3,20.5,41.0,29.31965854,1202.106,Kids & Baby,Easypay,2020,12,MALE,47,Cairo,product arrived too late
209087,04/16/2021,received,781177,OTHPCB5A7D845D80AF4,3,600.0,1200.0,0.0,0.0,Others,easypay_voucher,2021,4,MALE,42,Tanta,No Cancelation or Refund
138793,12/27/2020,cod,677122,KABUTH5A0448081C729,2,28.2,28.2,0.0,0.0,Kids & Baby,cod,2020,12,MALE,24,Cairo,No Cancelation or Refund
2541,11/07/2020,order_refunded,588352,WOFMOT59AD3147B007E,2,1149.0,1149.0,10.44055701,11996.2,Women's Fashion,cod,2020,11,MALE,41,Alexandria,product defects
170052,02/03/2021,complete,724576,ENTECO5A054A9080180,2,3125.0,3125.0,0.0,0.0,Entertainment,cod,2021,2,FEMALE,30,Alexandria,No Cancelation or Refund
51649,05/23/2021,order_refunded,828761,KABLET5A814092A2764,2,169.9,169.9,0.0,0.0,Kids & Baby,cod,2021,5,MALE,73,Cairo,product arrived too late
226596,04/27/2021,canceled,796609,APPDAW59DF1CBD4F5E9,2,3829.9,3829.9,0.0,0.0,Appliances,cod,2021,4,MALE,70,Cairo,product did not match the description
192758,04/05/2021,canceled,771706,APPPEL5A54A46A66212,2,5242.1,5242.1,11.06426814,58000.00002,Appliances,Payaxis,2021,4,MALE,25,Cairo,product damaged during shipping
102643,12/26/2020,canceled,668484,APPTHU5A0AC455D60E8,3,79.0,158.0,21.39240506,3380.0,Appliances,Easypay_MA,2020,12,MALE,28,Cairo,product arrived too late
162212,01/10/2021,complete,711573,LIP59D64DB258C6E,3,84.4,168.8,20.0,3376.0,Superstore,Easypay,2021,1,FEMALE,31,Cairo,No Cancelation or Refund
67718,12/08/2020,complete,607879,WOFALK59EE45BE8313D,2,329.9,329.9,0.0,0.0,Women's Fashion,cod,2020,12,MALE,71,Cairo,No Cancelation or Refund
206038,06/06/2021,canceled,835120,MATSAM5A61D01A4D20E,1,9604.2,0.0,7.740780075,0.0,Mobiles & Tablets,jazzvoucher,2021,6,MALE,58,Cairo,High Price and Cheaper alternative
109670,05/18/2021,complete,824767,MATHUA5A731463A86B7,2,1025.0,1025.0,14.63414634,15000.0,Mobiles & Tablets,cod,2021,5,MALE,70,Cairo,No Cancelation or Refund
269078,07/06/2021,received,865375,BAGNAB59BAFC620FD4F,2,550.0,550.0,0.0,0.0,Beauty & Grooming,cod,2021,7,MALE,62,Cairo,No Cancelation or Refund
254736,06/10/2021,received,840842,APPWES59DDB2349E236,2,172.5,172.5,0.0,0.0,Appliances,cod,2021,6,FEMALE,40,Cairo,No Cancelation or Refund
157516,12/31/2020,canceled,702471,MEFSIK59F87B6D0E251-M,2,45.0,45.0,0.0,0.0,Men's Fashion,Easypay,2020,12,MALE,70,Cairo,bad reviews
135213,12/27/2020,complete,673480,WOFMAU59D4C8A0694C2,2,339.0,339.0,0.0,0.0,Women's Fashion,cod,2020,12,MALE,29,Cairo,No Cancelation or Refund
140628,12/27/2020,complete,679195,HALNAD59E0AC6EF1E42,2,37.0,37.0,0.0,0.0,Home & Living,cod,2020,12,MALE,65,Cairo,No Cancelation or Refund
113881,12/23/2020,order_refunded,648976,MEFAYB5A094C1395BE2-XL,2,79.9,79.9,0.0,0.0,Men's Fashion,cod,2020,12,MALE,71,Cairo,product arrived too late
130380,12/26/2020,canceled,668116,MATLEN5A000D63006BF,2,979.9,979.9,0.0,0.0,Mobiles & Tablets,Easypay,2020,12,MALE,43,Mansoura,product damaged during shipping
167305,05/05/2021,canceled,819018,MATTEC5A9E4198D073D,2,1538.5,1538.5,0.0,0.0,Mobiles & Tablets,Easypay,2021,5,MALE,55,Alexandria,bad reviews
88,12/23/2020,canceled,654888,MEFOXF59F9A96C9403D-42,2,285.0,285.0,0.0,0.0,Men's Fashion,Payaxis,2020,12,FEMALE,71,Cairo,Arriving date has changed
32263,10/31/2020,order_refunded,585217,ENTEAS59C4C0C98CEE3,2,684.0,684.0,0.0,0.0,Entertainment,cod,2020,10,MALE,46,Tanta,product defects
34673,11/06/2020,complete,588107,MATSAM59B7EADD92468,2,1460.0,1460.0,0.0,0.0,Mobiles & Tablets,mcblite,2020,11,MALE,65,Cairo,No Cancelation or Refund
122335,06/22/2021,order_refunded,854521,OTHOTH5A0945D0A72F4,5,0.2,0.8,0.0,0.0,Others,cod,2021,6,FEMALE,54,Mansoura,product arrived too late
205140,04/01/2021,canceled,767252,MATINF5A7D8FDB03640,3,902.6,1805.2,20.0,36104.0,Mobiles & Tablets,Payaxis,2021,4,FEMALE,18,Alexandria,product did not meet the customer’s expectations
108232,09/21/2021,received,902937,HALHOM59DF3B9F383A7,3,22.0,44.0,0.0,0.0,Home & Living,cod,2021,9,FEMALE,57,Cairo,No Cancelation or Refund
172896,02/10/2021,complete,728561,MATSHA59EDFD2375823,2,44.8,44.8,0.0,0.0,Mobiles & Tablets,cod,2021,2,MALE,55,Mansoura,No Cancelation or Refund
5492,11/07/2020,complete,588511,MATINF59C9002A3CDEC,2,1349.9,1349.9,14.81591229,20000.0,Mobiles & Tablets,Payaxis,2020,11,FEMALE,28,Cairo,No Cancelation or Refund
163811,01/14/2021,order_refunded,714595,APPSUP59DF1D0E292C9,2,1448.9,1448.9,0.0,0.0,Appliances,Easypay,2021,1,FEMALE,44,Cairo,product did not meet the customer’s expectations
100099,05/22/2021,canceled,828164,COMSMA5A27C4591F915,2,284.0,284.0,0.0,0.0,Computing,Easypay,2021,5,FEMALE,48,Mansoura,product arrived too late
171822,02/07/2021,canceled,727483,WOFDEA59F1ED35D43E5,4,129.9,389.7,38.47575058,14994.0,Women's Fashion,Easypay,2021,2,MALE,70,Alexandria,bad reviews
161743,01/09/2021,complete,710512,SOGCRY59AC43F08834B,3,22.5,45.0,0.0,0.0,Soghaat,cod,2021,1,FEMALE,63,Cairo,No Cancelation or Refund
134546,12/30/2020,complete,699281,MEFAYB59FAB69106853-M,2,64.9,64.9,0.0,0.0,Men's Fashion,cod,2020,12,FEMALE,48,Cairo,No Cancelation or Refund
151368,12/28/2020,complete,693410,MATSAM59DB75ADB2F80,2,1369.8,1369.8,15.40297854,21099.0,Mobiles & Tablets,easypay_voucher,2020,12,FEMALE,40,Alexandria,No Cancelation or Refund
53724,01/31/2021,canceled,723469,APPRID59F9C11413922,5,39.5,158.0,20.0,3160.0,Appliances,Easypay,2021,1,FEMALE,59,Cairo,product arrived too late
58939,03/22/2021,received,749938,COMREM5A6EE62AADF5A,4,87.4,262.2,32.03661327,8400.0,Computing,Easypay,2021,3,MALE,31,Cairo,No Cancelation or Refund
146037,12/28/2020,canceled,693214,MATHUA5A0C4EEB83E12,2,1998.4,1998.4,19.00720576,37983.99999,Mobiles & Tablets,Easypay_MA,2020,12,MALE,65,Cairo,product damaged during shipping
206082,04/01/2021,complete,767462,WOFJUN59FB0FA83BDFD,2,498.5,498.5,0.0,0.0,Women's Fashion,cod,2021,4,FEMALE,42,Alexandria,No Cancelation or Refund
155271,12/29/2020,canceled,698938,APPDAW5A05B2337E70C,2,2395.8,2395.8,15.44369313,37000.0,Appliances,easypay_voucher,2020,12,MALE,58,Cairo,product damaged during shipping
27905,03/28/2021,complete,760500,TUX5A546B82B35BC,8,19.0,133.0,0.0,0.0,Superstore,Payaxis,2021,3,FEMALE,69,Cairo,No Cancelation or Refund
180625,03/03/2021,received,737311,MEFFAS59E8622D8435D-32,2,99.9,99.9,0.0,0.0,Men's Fashion,cod,2021,3,MALE,68,Cairo,No Cancelation or Refund
199946,03/27/2021,complete,758994,MEFECH5A5DC3E854DF6-M,11,59.9,599.0,0.0,0.0,Men's Fashion,cod,2021,3,MALE,44,Mansoura,No Cancelation or Refund
158532,01/15/2021,received,715109,HASLIF5A045A58E730C-M,2,17.6,17.6,0.0,0.0,Health & Sports,cod,2021,1,FEMALE,18,Cairo,No Cancelation or Refund
219825,04/17/2021,canceled,786850,OTHPCB5A7D8A0DA56C6,3,800.0,1600.0,0.0,0.0,Others,Easypay,2021,4,FEMALE,75,Alexandria,bad reviews
110672,12/24/2020,order_refunded,661077,BAGALH59E84539828DD,2,39.9,39.9,10.0,399.0,Beauty & Grooming,easypay_voucher,2020,12,MALE,22,Al Sharqiya,product arrived too late
202749,05/03/2021,canceled,818325,MATHUA5A73146652323,2,2291.6,2291.6,0.0,0.0,Mobiles & Tablets,bankalfalah,2021,5,MALE,71,Mansoura,High Price and Cheaper alternative
218679,05/31/2021,complete,832133,MEFJAC5AD24CCB85686-M,4,29.4,88.2,0.0,0.0,Men's Fashion,cod,2021,5,FEMALE,41,Alexandria,No Cancelation or Refund
85202,12/20/2020,complete,620293,MEFPAK5A094C08D9385-XL,2,29.9,29.9,10.0,299.0,Men's Fashion,Easypay_MA,2020,12,MALE,39,Cairo,No Cancelation or Refund
58342,12/28/2020,canceled,691437,WOFDYN5A00297C37F8C,2,29.9,29.9,0.0,0.0,Women's Fashion,Easypay,2020,12,MALE,55,Cairo,product arrived too late
131541,12/26/2020,complete,669184,APPDAW59FF034935DBA,2,794.5,794.5,17.92951542,14245.0,Appliances,easypay_voucher,2020,12,MALE,71,Alexandria,No Cancelation or Refund
238613,04/30/2021,canceled,814321,OTHPCB5ABB207BDA632,3,50.0,100.0,0.0,0.0,Others,jazzwallet,2021,4,FEMALE,50,Alexandria,product did not match the description
69995,03/26/2021,canceled,757362,MATTEC5A898FBA11E13,2,89.9,89.9,0.0,0.0,Mobiles & Tablets,Easypay,2021,3,MALE,21,Cairo,product did not meet the customer’s expectations
140779,12/27/2020,received,679936,HALTOO59D5175D38787,3,34.9,69.8,20.0,1396.0,Home & Living,Easypay,2020,12,MALE,24,Alexandria,No Cancelation or Refund
133290,12/26/2020,received,671081,HALSHO59F869373FFAC,2,19.9,19.9,0.0,0.0,Home & Living,cod,2020,12,FEMALE,24,Cairo,No Cancelation or Refund
106410,12/21/2020,canceled,641059,SOGREH59C0C603DB423,2,46.4,46.4,0.0,0.0,Soghaat,Easypay,2020,12,FEMALE,75,Alexandria,product damaged during shipping
196000,04/04/2021,canceled,770075,OTHPCB5A7D8475EFE59,6,400.0,2000.0,0.0,0.0,Others,bankalfalah,2021,4,FEMALE,39,Mansoura,Arriving date has changed
119348,12/24/2020,complete,654994,MATSAM59DB75ADB2F80,2,1400.0,1400.0,19.28571429,27000.00001,Mobiles & Tablets,Easypay,2020,12,MALE,19,Cairo,No Cancelation or Refund
266392,06/29/2021,order_refunded,859262,BAGONL5AFE61FA2BA63,2,119.8,119.8,0.0,0.0,Beauty & Grooming,cod,2021,6,MALE,53,Al Sharqiya,product did not match the description
285042,09/29/2021,canceled,905085,BAGVIT5A9D1C61F3CCD,7,50.0,300.0,60.002,18000.6,Beauty & Grooming,bankalfalah,2021,9,FEMALE,56,Al Sharqiya,product did not match the description
105089,12/27/2020,canceled,686898,BAGBOL5A0D674E76603,3,21.3,42.6,20.0,852.0,Beauty & Grooming,Easypay,2020,12,FEMALE,22,Cairo,product damaged during shipping
272146,07/17/2021,received,871758,BAGNAB59BA2F1C714D7,2,550.0,550.0,0.0,0.0,Beauty & Grooming,cod,2021,7,MALE,70,Cairo,No Cancelation or Refund
58097,12/20/2020,canceled,623978,MATHUA5A0C4EE732EE9,2,1255.1,1255.1,15.73659469,19751.0,Mobiles & Tablets,Easypay_MA,2020,12,FEMALE,33,Cairo,product arrived too late
120702,12/24/2020,canceled,656514,MEFHOU59FB3ADCC68AA-M,2,199.9,199.9,10.0,1999.0,Men's Fashion,easypay_voucher,2020,12,MALE,62,Cairo,product damaged during shipping
207847,07/14/2021,canceled,870626,APPDAW5A05B230530FA,1,2656.3,0.0,2.258781011,0.0,Appliances,cod,2021,7,FEMALE,20,Alexandria,Arriving date has changed
1167,12/20/2020,complete,631568,MEFBNB5A046DA911527-M,2,44.9,44.9,0.0,0.0,Men's Fashion,cod,2020,12,MALE,32,Tanta,No Cancelation or Refund
131742,12/26/2020,canceled,669445,BAGSAE5A002F0E57F42,3,6.75,13.5,29.12666667,393.21,Beauty & Grooming,Easypay,2020,12,MALE,67,Al Sharqiya,product delivered to a wrong address
111535,12/22/2020,canceled,646438,WOFDIN59BA411EBA4B9,2,98.94,98.94,10.0,989.4,Women's Fashion,easypay_voucher,2020,12,MALE,72,Cairo,product damaged during shipping
34976,11/06/2020,order_refunded,587717,MEFNAR59C8CA4424D12,2,29.9,29.9,0.0,0.0,Men's Fashion,cod,2020,11,MALE,21,Alexandria,product defects
245771,05/29/2021,complete,831365,APPBIN59AC8F3A515E5,4,139.9,419.7,35.73981415,15000.0,Appliances,cod,2021,5,FEMALE,74,Cairo,No Cancelation or Refund
192280,05/18/2021,complete,824617,APPDAW5A802A7DAD4DF,2,5099.9,5099.9,19.60822761,99999.99999,Appliances,cod,2021,5,MALE,58,Mansoura,No Cancelation or Refund
283990,09/19/2021,canceled,901741,SOGSND5A43754482307,3,43.4,86.8,0.0,0.0,Soghaat,bankalfalah,2021,9,MALE,23,Cairo,product did not match the description
58788,11/21/2020,canceled,600041,HALTEL59AC7205C2CB7,2,46.5,46.5,15.0,697.5,Home & Living,Payaxis,2020,11,FEMALE,24,Alexandria,product arrived too late
256887,06/19/2021,canceled,851757,MATHUA5AE7155F04B6C,2,1796.0,1796.0,0.0,0.0,Mobiles & Tablets,bankalfalah,2021,6,FEMALE,40,Cairo,product did not match the description
88764,12/20/2020,canceled,623453,APPDAW5A00144E5D452,2,499.9,499.9,11.00120024,5499.5,Appliances,Easypay,2020,12,MALE,61,Cairo,product arrived too late
277994,08/12/2021,closed,883358,COMTOP5A6FF8699B9A4,2,39.9,39.9,0.0,0.0,Computing,cod,2021,8,MALE,37,Mansoura,No Cancelation or Refund
46976,11/12/2020,canceled,592438,MATIGE59AC8916E0A97,4,35.0,105.0,30.0,3150.0,Mobiles & Tablets,Payaxis,2020,11,FEMALE,64,Tanta,product arrived too late
226763,04/27/2021,canceled,796958,WOFLAL5AAB9EF793CFB,7,145.0,870.0,65.24137931,56760.0,Women's Fashion,Easypay,2021,4,MALE,47,Cairo,product did not match the description
10031,10/07/2020,complete,577052,cr_PAN MASALA ( SWEET)-200 GM,4,12.8,38.4,0.0,0.0,Soghaat,Payaxis,2020,10,FEMALE,72,Cairo,No Cancelation or Refund
33702,11/10/2020,canceled,590017,SOGMAD59C0B2E516EDE,3,41.3,82.6,0.0,0.0,Soghaat,Easypay,2020,11,FEMALE,50,Tanta,product arrived too late
165531,01/24/2021,canceled,720697,APPGNE5A02081AF04F7,2,2079.9,2079.9,0.0,0.0,Appliances,Easypay,2021,1,MALE,20,Cairo,product did not meet the customer’s expectations
100758,12/21/2020,complete,634874,ENTSON59FABF93B2283,3,10.0,20.0,0.0,0.0,Entertainment,cod,2020,12,MALE,74,Giza,No Cancelation or Refund
143701,04/22/2021,canceled,791733,APPDAW5A8154EB1FF7E,2,563.8,563.8,0.0,0.0,Appliances,Easypay,2021,4,FEMALE,66,Cairo,product arrived too late
202496,04/01/2021,complete,765380,ENTECO5A7FE80D6C830,2,2020.0,2020.0,15.95049505,32220.0,Entertainment,Easypay,2021,4,FEMALE,73,Alexandria,No Cancelation or Refund
265642,06/27/2021,canceled,858074,MATAPP5A7AAB97B74E2,2,10787.8,10787.8,0.0,0.0,Mobiles & Tablets,Easypay,2021,6,MALE,56,Alexandria,product did not match the description
76347,12/14/2020,order_refunded,613148,MATSAM59DB757FB47A2,1,7416.7,0.0,9.438159828,0.0,Mobiles & Tablets,cod,2020,12,FEMALE,64,Cairo,Arriving date has changed
146367,12/27/2020,canceled,686296,APPDAW59DF1C9EC877F,1,4179.9,0.0,2.392401732,0.0,Appliances,Easypay,2020,12,MALE,18,Cairo,product damaged during shipping
80036,12/18/2020,complete,616245,WOFSAN59ACCABE8B6EE,2,148.75,148.75,0.0,0.0,Women's Fashion,cod,2020,12,MALE,39,Cairo,No Cancelation or Refund
216366,04/16/2021,complete,783188,ENTNOB5A4633C950FAD,2,1599.9,1599.9,17.25039065,27598.9,Entertainment,Payaxis,2021,4,FEMALE,64,Alexandria,No Cancelation or Refund
87140,07/09/2021,canceled,867275,BAGBER59AC6EF824625,9,19.4,155.2,0.0,0.0,Beauty & Grooming,jazzwallet,2021,7,MALE,73,Al Sharqiya,High Price and Cheaper alternative
1984,12/14/2020,order_refunded,612321,MEFBNB59FC74FDBC09F-M,2,24.9,24.9,0.0,0.0,Men's Fashion,cod,2020,12,FEMALE,62,Alexandria,receiving wrong product
98255,12/20/2020,received,632422,HALYAN5A005071E4E19,2,21.0,21.0,0.0,0.0,Home & Living,cod,2020,12,MALE,58,Cairo,No Cancelation or Refund
150396,06/09/2021,canceled,839927,APPORI5ADDEAF3A186B,2,2031.5,2031.5,10.11986217,20558.5,Appliances,jazzvoucher,2021,6,MALE,52,Alexandria,product damaged during shipping
79895,04/21/2021,complete,791078,WOFHYP5A4DD5122A74B,2,149.7,149.7,0.0,0.0,Women's Fashion,cod,2021,4,MALE,32,Tanta,No Cancelation or Refund
203871,04/16/2021,complete,781023,WOFLAL5A9CC9F9801B0,9,135.0,1080.0,0.0,0.0,Women's Fashion,Payaxis,2021,4,MALE,49,Mansoura,No Cancelation or Refund
86365,12/20/2020,canceled,621649,APPKEN59F6F07C6DBBD,1,5189.5,0.0,3.853935832,0.0,Appliances,Easypay,2020,12,MALE,65,Cairo,High Price and Cheaper alternative
70961,03/06/2021,canceled,738553,MEFSHO59CB4B8965618-L,2,339.8,339.8,0.0,0.0,Men's Fashion,Easypay,2021,3,MALE,57,Cairo,product did not meet the customer’s expectations
231670,04/29/2021,canceled,805793,OTHPCB5AB351E99BF59,4,200.0,600.0,0.0,0.0,Others,Easypay_MA,2021,4,FEMALE,44,Cairo,product did not match the description
273365,07/23/2021,received,873866,HALSHO59F867026F5D2,2,17.6,17.6,0.0,0.0,Home & Living,cod,2021,7,FEMALE,64,Alexandria,No Cancelation or Refund
84979,12/20/2020,canceled,620151,ENTECO5A0C00E345122,2,1864.6,1864.6,12.41338625,23146.0,Entertainment,easypay_voucher,2020,12,MALE,74,Al Sharqiya,High Price and Cheaper alternative
243833,05/13/2021,canceled,822269,MEFBUY5A79A20325688-44,2,54.9,54.9,0.0,0.0,Men's Fashion,Easypay_MA,2021,5,FEMALE,19,Cairo,product did not match the description
274622,07/28/2021,cod,876706,HALKAR5A7C1434CC9D8,2,79.9,79.9,0.0,0.0,Home & Living,cod,2021,7,FEMALE,68,Cairo,No Cancelation or Refund
197585,04/25/2021,canceled,793290,LIP5A868193587F1,16,39.9,598.5,36.89223058,22080.0,Superstore,Payaxis,2021,4,MALE,36,Alexandria,product damaged during shipping
261180,06/29/2021,canceled,860076,WOFSIT59CD0B0C968F4,11,64.8,648.0,0.0,0.0,Women's Fashion,jazzvoucher,2021,6,MALE,19,Alexandria,receiving wrong product
219811,05/09/2021,complete,820727,MATROM59DCD0CA7B341,4,150.6,451.8,33.20053121,15000.0,Mobiles & Tablets,cod,2021,5,FEMALE,49,Cairo,No Cancelation or Refund
20226,10/17/2020,order_refunded,580312,MATSAM59B7E8D3E0A3E,2,1374.2,1374.2,0.0,0.0,Mobiles & Tablets,cod,2020,10,FEMALE,35,Alexandria,product defects
232711,04/29/2021,canceled,805527,OTHPCB5AB351ECC7118,6,50.0,250.0,0.0,0.0,Others,Easypay_MA,2021,4,MALE,61,Alexandria,product did not match the description
265723,06/27/2021,canceled,858154,ROO5AE983F2751EA,5,228.0,912.0,25.0,22800.0,Superstore,Easypay,2021,6,MALE,50,Cairo,product did not match the description
177212,06/10/2021,received,840302,HASQAR5AA61A514A427,6,10.8,54.0,0.0,0.0,Health & Sports,cod,2021,6,MALE,50,Cairo,No Cancelation or Refund
98868,12/20/2020,complete,633135,MEFPAK5A094C08D9385-M,2,29.9,29.9,0.0,0.0,Men's Fashion,cod,2020,12,FEMALE,59,Tanta,No Cancelation or Refund
127683,12/27/2020,complete,674652,KABDYN5A00297A7592F,3,13.0,26.0,10.0,260.0,Kids & Baby,easypay_voucher,2020,12,FEMALE,37,Cairo,No Cancelation or Refund
164118,01/15/2021,complete,715001,MEFKUR59ACC96471B07,2,49.8,49.8,0.0,0.0,Men's Fashion,cod,2021,1,MALE,70,Alexandria,No Cancelation or Refund
138070,12/27/2020,canceled,676233,ENTECO5A0C1CCF5C177,2,2739.6,2739.6,13.50562126,37000.0,Entertainment,easypay_voucher,2020,12,MALE,67,Al Sharqiya,receiving wrong product
10414,02/08/2021,complete,727544,WOFGUL59ACCFC3D82FE,2,216.0,216.0,0.0,0.0,Women's Fashion,cod,2021,2,MALE,49,Tanta,No Cancelation or Refund
49093,03/01/2021,canceled,735170,BAGSAE5A002F0CBD2A0,21,15.75,315.0,0.0,0.0,Beauty & Grooming,Easypay,2021,3,MALE,50,Alexandria,product delivered to a wrong address
99914,12/20/2020,complete,634207,WOFDEA59CE21CB2B82D,2,34.9,34.9,10.0,349.0,Women's Fashion,easypay_voucher,2020,12,MALE,39,Cairo,No Cancelation or Refund
109931,01/07/2021,complete,709028,BAGWON59F964A1B8B40,2,100.7,100.7,0.0,0.0,Beauty & Grooming,cod,2021,1,MALE,49,Al Sharqiya,No Cancelation or Refund
68096,12/09/2020,received,608180,ANG59F865FFECAF4,2,0.0,0.0,0.0,0.0,Superstore,cod,2020,12,FEMALE,46,Alexandria,No Cancelation or Refund
89263,12/26/2020,canceled,668124,COMSMA59DCCBC894A51,3,25.0,50.0,20.0,1000.0,Computing,Easypay,2020,12,FEMALE,20,Cairo,product arrived too late
249937,06/12/2021,canceled,844164,WOFASI5ACDFBA9E2DDE,2,323.8,323.8,16.0,5180.8,Women's Fashion,bankalfalah,2021,6,FEMALE,57,Alexandria,receiving wrong product
103180,12/21/2020,canceled,637630,MATINF59BA58602320F,2,1310.0,1310.0,10.0,13100.0,Mobiles & Tablets,easypay_voucher,2020,12,MALE,37,Alexandria,product damaged during shipping
125896,12/27/2020,canceled,677657,WOFDEA59CE218253B40,3,9.9,19.8,20.0,396.0,Women's Fashion,Easypay,2020,12,FEMALE,27,Cairo,product damaged during shipping
109655,12/22/2020,complete,644466,MATMOT59FC5E22CEBB4,2,1855.5,1855.5,16.16814875,30000.00001,Mobiles & Tablets,easypay_voucher,2020,12,FEMALE,19,Mansoura,No Cancelation or Refund
41228,03/02/2021,canceled,736926,KABPLA5A3A06B9CFF09,2,18.0,18.0,0.0,0.0,Kids & Baby,Easypay,2021,3,MALE,51,Cairo,product arrived too late
234939,04/30/2021,received,809539,OTHPCB5AB351EA62FCE,6,50.0,250.0,0.0,0.0,Others,Easypay,2021,4,FEMALE,54,Alexandria,No Cancelation or Refund
87242,12/20/2020,canceled,622179,APPTHU59F6F07255F50,2,49.9,49.9,10.02004008,500.0,Appliances,Easypay,2020,12,MALE,33,Cairo,High Price and Cheaper alternative
169948,02/04/2021,complete,725238,MATTEL5A462528E403F,2,499.9,499.9,0.0,0.0,Mobiles & Tablets,cod,2021,2,FEMALE,74,Alexandria,No Cancelation or Refund
174722,02/17/2021,canceled,731269,MATMI5A377824E3EAD,2,39.9,39.9,0.0,0.0,Mobiles & Tablets,Easypay,2021,2,MALE,60,Cairo,bad reviews
20053,12/27/2020,canceled,681592,MATHUA5A0C4F9F219A6,1,2845.7,0.0,8.785184665,0.0,Mobiles & Tablets,easypay_voucher,2020,12,FEMALE,54,Alexandria,product arrived too late
28871,12/24/2020,order_refunded,659926,BAGDEA59F1ED39284EA,2,59.9,59.9,0.0,0.0,Beauty & Grooming,Easypay_MA,2020,12,MALE,72,Giza,product defects
25588,12/23/2020,complete,651465,BAGSIN5A01B61426897,4,109.9,329.7,34.70731574,11443.002,Beauty & Grooming,Easypay,2020,12,MALE,28,Giza,No Cancelation or Refund
280595,08/26/2021,received,889333,HASQAR5A618CC3C2174,3,37.2,74.4,0.0,0.0,Health & Sports,cod,2021,8,FEMALE,25,Mansoura,No Cancelation or Refund
119099,12/25/2020,complete,662085,APPAAR59F33F054383A,3,177.7,355.4,20.0,7108.0,Appliances,Easypay,2020,12,FEMALE,70,Alexandria,No Cancelation or Refund
28507,11/05/2020,canceled,586694,MATSAM59B7EB347C60C,2,8881.4,8881.4,0.0,0.0,Mobiles & Tablets,Easypay,2020,11,FEMALE,28,Cairo,product did not meet the customer’s expectations
78933,04/07/2021,complete,773784,KNO59D64DAC18B6C,2,2.6,2.6,0.0,0.0,Superstore,cod,2021,4,FEMALE,18,Cairo,No Cancelation or Refund
